food_id,food_name,category,cuisine,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,saturated_fat_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,cholesterol_mg,water_g,glycemic_index,meal_type,diet_tags,allergens,is_vegan,is_vegetarian,is_halal
CX000355,Frozen Salad Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,5.0,0.0,0.0,2.0,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.3,0.0,0.0,0.0,171.7,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000356,Frozen Salad Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,6.3,0.0,0.0,2.5,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.4,0.0,0.0,0.0,214.6,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000357,Frozen Unsweetened Apple (100G),Fruits,Global,100,53.5,0.5,12.4,0.2,2.4,0.0,0.0,1.0,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.2,0.0,0.0,0.0,85.0,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000358,Frozen Unsweetened Apple (150G),Fruits,Global,150,80.2,0.8,18.6,0.3,3.6,0.0,0.0,1.5,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.2,0.0,0.0,0.0,127.5,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000359,Frozen Unsweetened Apple (200G),Fruits,Global,200,107.0,1.0,24.8,0.4,4.8,0.0,0.0,2.0,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.3,0.0,0.0,0.0,170.0,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000360,Frozen Unsweetened Apple (250G),Fruits,Global,250,133.7,1.2,31.1,0.5,6.0,0.0,0.0,2.5,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.4,0.0,0.0,0.0,212.5,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000361,Canned Whole Apple (100G),Fruits,Global,100,59.0,0.5,13.8,0.2,2.6,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.0,38.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000362,Canned Whole Apple (150G),Fruits,Global,150,88.5,0.8,20.7,0.3,3.9,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,127.5,57.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000363,Canned Whole Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,5.2,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,170.0,76.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000364,Canned Whole Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,6.5,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,212.5,95.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000365,Canned Wedges Apple (100G),Fruits,Global,100,59.0,0.5,13.8,0.2,2.4,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,83.3,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000366,Canned Wedges Apple (150G),Fruits,Global,150,88.5,0.8,20.7,0.3,3.6,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,125.0,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000367,Canned Wedges Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,4.8,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,166.6,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000368,Canned Wedges Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,6.0,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,208.2,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000377,Canned Puree Apple (100G),Fruits,Global,100,59.0,0.5,13.8,0.2,1.7,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.0,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000378,Canned Puree Apple (150G),Fruits,Global,150,88.5,0.8,20.7,0.3,2.6,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,127.5,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000379,Canned Puree Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,3.5,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,170.0,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000380,Canned Puree Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,4.3,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,212.5,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000381,Canned Compote Apple (100G),Fruits,Global,100,61.8,0.5,14.5,0.2,2.4,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.0,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000382,Canned Compote Apple (150G),Fruits,Global,150,92.6,0.8,21.7,0.3,3.6,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,127.5,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000383,Canned Compote Apple (200G),Fruits,Global,200,123.5,1.0,29.0,0.4,4.8,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,170.0,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000384,Canned Compote Apple (250G),Fruits,Global,250,154.4,1.2,36.2,0.5,6.0,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,212.5,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000385,Canned Juice Apple (100G),Fruits,Global,100,59.0,0.5,13.8,0.2,0.8,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.0,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000386,Canned Juice Apple (150G),Fruits,Global,150,88.5,0.8,20.7,0.3,1.3,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,127.5,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000387,Canned Juice Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,1.7,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,170.0,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000388,Canned Juice Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,2.1,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,212.5,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000389,Canned Smoothie Apple (100G),Fruits,Global,100,59.0,0.5,13.8,0.2,1.9,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.0,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000390,Canned Smoothie Apple (150G),Fruits,Global,150,88.5,0.8,20.7,0.3,2.9,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,127.5,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000391,Canned Smoothie Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,3.8,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,170.0,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000392,Canned Smoothie Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,4.8,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,212.5,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000393,Canned Salad Apple (100G),Fruits,Global,100,59.0,0.5,13.8,0.2,2.5,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.8,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000394,Canned Salad Apple (150G),Fruits,Global,150,88.5,0.8,20.7,0.3,3.8,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,128.8,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000395,Canned Salad Apple (200G),Fruits,Global,200,118.0,1.0,27.6,0.4,5.0,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,171.7,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000396,Canned Salad Apple (250G),Fruits,Global,250,147.5,1.2,34.5,0.5,6.3,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,214.6,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000397,Canned Unsweetened Apple (100G),Fruits,Global,100,53.5,0.5,12.4,0.2,2.4,0.0,0.0,1.2,150.0,6.0,0.2,5.0,11.0,0.1,3.0,8.0,0.0,0.0,0.0,85.0,40.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000398,Canned Unsweetened Apple (150G),Fruits,Global,150,80.2,0.8,18.6,0.3,3.6,0.0,0.0,1.9,225.0,9.0,0.3,7.5,16.5,0.2,4.5,12.0,0.0,0.0,0.0,127.5,60.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000399,Canned Unsweetened Apple (200G),Fruits,Global,200,107.0,1.0,24.8,0.4,4.8,0.0,0.0,2.5,300.0,12.0,0.4,10.0,22.0,0.2,6.0,16.0,0.0,0.0,0.0,170.0,80.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX000400,Canned Unsweetened Apple (250G),Fruits,Global,250,133.7,1.2,31.1,0.5,6.0,0.0,0.0,3.1,375.0,15.0,0.5,12.5,27.5,0.2,7.5,20.0,0.0,0.0,0.0,212.5,100.0,Snack,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002401,Fresh Whole Carrot (100G),Vegetables,Global,100,31.8,1.5,6.0,0.2,3.0,0.0,0.0,35.0,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,92.8,14.2,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002402,Fresh Whole Carrot (150G),Vegetables,Global,150,47.7,2.2,9.0,0.3,4.5,0.0,0.0,52.5,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,139.2,21.4,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002403,Fresh Whole Carrot (200G),Vegetables,Global,200,63.6,3.0,12.0,0.4,6.0,0.0,0.0,70.0,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,185.6,28.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002404,Fresh Whole Carrot (250G),Vegetables,Global,250,79.5,3.8,15.0,0.5,7.6,0.0,0.0,87.5,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,232.1,35.6,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002405,Fresh Chopped Carrot (100G),Vegetables,Global,100,31.8,1.5,6.0,0.2,2.8,0.0,0.0,35.0,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,92.8,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002406,Fresh Chopped Carrot (150G),Vegetables,Global,150,47.7,2.2,9.0,0.3,4.2,0.0,0.0,52.5,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,139.2,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002407,Fresh Chopped Carrot (200G),Vegetables,Global,200,63.6,3.0,12.0,0.4,5.6,0.0,0.0,70.0,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,185.6,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002408,Fresh Chopped Carrot (250G),Vegetables,Global,250,79.5,3.8,15.0,0.5,7.0,0.0,0.0,87.5,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,232.1,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002421,Fresh Garlic Carrot (100G),Vegetables,Global,100,31.8,1.5,6.0,0.2,2.8,0.0,0.0,36.1,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,92.8,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002422,Fresh Garlic Carrot (150G),Vegetables,Global,150,47.7,2.2,9.0,0.3,4.2,0.0,0.0,54.1,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,139.2,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002423,Fresh Garlic Carrot (200G),Vegetables,Global,200,63.6,3.0,12.0,0.4,5.6,0.0,0.0,72.1,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,185.6,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002424,Fresh Garlic Carrot (250G),Vegetables,Global,250,79.5,3.8,15.0,0.5,7.0,0.0,0.0,90.1,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,232.1,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002521,Boiled Whole Carrot (100G),Vegetables,Global,100,31.7,1.5,6.0,0.2,3.0,0.0,0.0,35.0,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,91.0,14.2,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002522,Boiled Whole Carrot (150G),Vegetables,Global,150,47.6,2.2,9.0,0.3,4.5,0.0,0.0,52.5,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,136.5,21.4,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002523,Boiled Whole Carrot (200G),Vegetables,Global,200,63.4,3.0,12.0,0.4,6.0,0.0,0.0,70.0,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,182.0,28.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002524,Boiled Whole Carrot (250G),Vegetables,Global,250,79.3,3.8,15.0,0.5,7.6,0.0,0.0,87.5,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,227.5,35.6,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002525,Boiled Chopped Carrot (100G),Vegetables,Global,100,31.7,1.5,6.0,0.2,2.8,0.0,0.0,35.0,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,91.0,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002526,Boiled Chopped Carrot (150G),Vegetables,Global,150,47.6,2.2,9.0,0.3,4.2,0.0,0.0,52.5,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,136.5,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002527,Boiled Chopped Carrot (200G),Vegetables,Global,200,63.4,3.0,12.0,0.4,5.6,0.0,0.0,70.0,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,182.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002528,Boiled Chopped Carrot (250G),Vegetables,Global,250,79.3,3.8,15.0,0.5,7.0,0.0,0.0,87.5,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,227.5,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002541,Boiled Garlic Carrot (100G),Vegetables,Global,100,31.7,1.5,6.0,0.2,2.8,0.0,0.0,36.1,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,91.0,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002542,Boiled Garlic Carrot (150G),Vegetables,Global,150,47.6,2.2,9.0,0.3,4.2,0.0,0.0,54.1,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,136.5,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002543,Boiled Garlic Carrot (200G),Vegetables,Global,200,63.4,3.0,12.0,0.4,5.6,0.0,0.0,72.1,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,182.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002544,Boiled Garlic Carrot (250G),Vegetables,Global,250,79.3,3.8,15.0,0.5,7.0,0.0,0.0,90.1,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,227.5,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002563,Roasted Whole Carrot (200G),Vegetables,Global,200,63.5,3.0,12.0,0.4,6.0,0.0,0.0,70.0,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,171.1,28.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002564,Roasted Whole Carrot (250G),Vegetables,Global,250,79.4,3.8,15.0,0.5,7.6,0.0,0.0,87.5,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,213.8,35.6,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002567,Roasted Chopped Carrot (200G),Vegetables,Global,200,63.5,3.0,12.0,0.4,5.6,0.0,0.0,70.0,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,171.1,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002568,Roasted Chopped Carrot (250G),Vegetables,Global,250,79.4,3.8,15.0,0.5,7.0,0.0,0.0,87.5,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,213.8,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002583,Roasted Garlic Carrot (200G),Vegetables,Global,200,63.5,3.0,12.0,0.4,5.6,0.0,0.0,72.1,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,171.1,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002584,Roasted Garlic Carrot (250G),Vegetables,Global,250,79.4,3.8,15.0,0.5,7.0,0.0,0.0,90.1,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,213.8,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002641,Sauteed Whole Carrot (100G),Vegetables,Global,100,31.9,1.5,6.0,0.2,3.0,0.0,0.0,35.7,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,91.0,14.2,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002642,Sauteed Whole Carrot (150G),Vegetables,Global,150,47.8,2.2,9.0,0.3,4.5,0.0,0.0,53.6,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,136.5,21.4,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002643,Sauteed Whole Carrot (200G),Vegetables,Global,200,63.8,3.0,12.0,0.4,6.0,0.0,0.0,71.4,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,182.0,28.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002644,Sauteed Whole Carrot (250G),Vegetables,Global,250,79.7,3.8,15.0,0.5,7.6,0.0,0.0,89.2,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,227.5,35.6,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002645,Sauteed Chopped Carrot (100G),Vegetables,Global,100,31.9,1.5,6.0,0.2,2.8,0.0,0.0,35.7,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,91.0,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002646,Sauteed Chopped Carrot (150G),Vegetables,Global,150,47.8,2.2,9.0,0.3,4.2,0.0,0.0,53.6,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,136.5,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002647,Sauteed Chopped Carrot (200G),Vegetables,Global,200,63.8,3.0,12.0,0.4,5.6,0.0,0.0,71.4,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,182.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002648,Sauteed Chopped Carrot (250G),Vegetables,Global,250,79.7,3.8,15.0,0.5,7.0,0.0,0.0,89.2,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,227.5,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002661,Sauteed Garlic Carrot (100G),Vegetables,Global,100,31.9,1.5,6.0,0.2,2.8,0.0,0.0,36.8,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,91.0,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002662,Sauteed Garlic Carrot (150G),Vegetables,Global,150,47.8,2.2,9.0,0.3,4.2,0.0,0.0,55.2,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,136.5,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002663,Sauteed Garlic Carrot (200G),Vegetables,Global,200,63.8,3.0,12.0,0.4,5.6,0.0,0.0,73.5,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,182.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002664,Sauteed Garlic Carrot (250G),Vegetables,Global,250,79.7,3.8,15.0,0.5,7.0,0.0,0.0,91.9,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,227.5,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002681,Pickled Whole Carrot (100G),Vegetables,Global,100,31.8,1.5,6.0,0.2,3.0,0.0,0.0,50.8,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,83.7,14.2,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002682,Pickled Whole Carrot (150G),Vegetables,Global,150,47.7,2.2,9.0,0.3,4.5,0.0,0.0,76.1,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,125.6,21.4,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002683,Pickled Whole Carrot (200G),Vegetables,Global,200,63.6,3.0,12.0,0.4,6.0,0.0,0.0,101.5,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,167.4,28.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002684,Pickled Whole Carrot (250G),Vegetables,Global,250,79.5,3.8,15.0,0.5,7.6,0.0,0.0,126.9,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,209.3,35.6,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002685,Pickled Chopped Carrot (100G),Vegetables,Global,100,31.8,1.5,6.0,0.2,2.8,0.0,0.0,50.8,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,83.7,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002686,Pickled Chopped Carrot (150G),Vegetables,Global,150,47.7,2.2,9.0,0.3,4.2,0.0,0.0,76.1,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,125.6,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002687,Pickled Chopped Carrot (200G),Vegetables,Global,200,63.6,3.0,12.0,0.4,5.6,0.0,0.0,101.5,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,167.4,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002688,Pickled Chopped Carrot (250G),Vegetables,Global,250,79.5,3.8,15.0,0.5,7.0,0.0,0.0,126.9,625.0,62.5,1.5,45.0,87.5,0.5,200.0,45.0,0.0,0.0,0.0,209.3,37.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002701,Pickled Garlic Carrot (100G),Vegetables,Global,100,31.8,1.5,6.0,0.2,2.8,0.0,0.0,52.3,250.0,25.0,0.6,18.0,35.0,0.2,80.0,18.0,0.0,0.0,0.0,83.7,15.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002702,Pickled Garlic Carrot (150G),Vegetables,Global,150,47.7,2.2,9.0,0.3,4.2,0.0,0.0,78.4,375.0,37.5,0.9,27.0,52.5,0.3,120.0,27.0,0.0,0.0,0.0,125.6,22.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
CX002703,Pickled Garlic Carrot (200G),Vegetables,Global,200,63.6,3.0,12.0,0.4,5.6,0.0,0.0,104.5,500.0,50.0,1.2,36.0,70.0,0.4,160.0,36.0,0.0,0.0,0.0,167.4,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber,,True,True,True
